Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA27,OUT035,3831.6588074296433
FDW40,OUT045,2087.726061142299
DRI11,OUT013,1906.6715917780366
FDN50,OUT046,1524.7967263872958
FDR12,OUT046,2982.2322751338584
FDT34,OUT027,2881.9922192307095
FDW11,OUT035,1016.6935273008758
NCO30,OUT027,4493.199921150402
FDZ34,OUT017,3274.631955502277
FDU45,OUT017,2127.490645622423
NCD42,OUT035,635.4819443226435
FDX25,OUT045,2963.442988519967
NCR29,OUT046,831.5705373728704
FDX43,OUT019,389.5590964293778
FDB04,OUT010,186.876645237965
FDR49,OUT027,1566.648490741559
FDS39,OUT018,1698.3409799574563
FDW58,OUT045,1527.8921717684163
FDG22,OUT019,94.72679360126192
FDG31,OUT017,984.236300456477
NCV53,OUT027,6200.7779269303865
DRJ37,OUT035,2466.2537290355717
FDV07,OUT035,1770.8465412159005
FDW52,OUT018,2425.8160947560395
FDT15,OUT045,3099.1908046645603
FDD02,OUT018,1802.5276361906754
FDM16,OUT035,1279.5105856508071
NCE55,OUT046,2617.798474928999
FDB57,OUT018,2958.0457430882075
FDQ04,OUT013,664.6148707785583
FDQ47,OUT019,97.18910409744608
FDY14,OUT019,527.618309443279
DRK37,OUT017,3306.275383494719
FDO25,OUT017,3957.5968308403662
FDL57,OUT046,4452.323387857312
NCK29,OUT018,2109.405254747853
FDK46,OUT027,6250.978066178512
NCB43,OUT010,539.5279382828819
DRE01,OUT027,6118.37804061926
FDC46,OUT018,3031.09244309155
FDQ23,OUT045,1600.5226704743893
FDX38,OUT049,749.7438827652019
FDG60,OUT018,3451.9892487788093
FDW55,OUT017,4081.374137128993
FDP39,OUT013,688.7524559479695
FDB20,OUT018,1134.6669194559454
FDV21,OUT017,2141.326478568056
FDZ02,OUT013,1514.7964564511865
FDP19,OUT027,3416.9386438218617
FDA38,OUT035,4036.844515421352
FDH22,OUT045,2023.1485280792274
DRM11,OUT045,3997.753305592452
FDO12,OUT027,5589.967153558517
FDT14,OUT049,2078.3721096942613
FDW34,OUT010,539.5793552685037
FDG04,OUT027,4880.003538146497
FDW59,OUT018,1169.1195209111788
FDR33,OUT018,1490.8865432872801
FDP32,OUT013,1974.0662874137497
FDL13,OUT027,6163.440519895694
FDD22,OUT013,1875.4592191769545
FDV40,OUT027,1862.1062940125348
NCD55,OUT046,624.9233608843352
FDQ20,OUT010,64.36155889279144
FDD28,OUT045,765.9633331934767
FDC39,OUT045,3749.475259499796
NCR17,OUT049,1952.3877260056024
DRO35,OUT018,1695.6802944849617
FDF40,OUT049,4036.7217494787433
FDR31,OUT018,2387.4147028441694
NCQ41,OUT017,3120.812243073511
FDP38,OUT046,736.6774938939088
NCU54,OUT027,5665.75753863044
FDG22,OUT018,406.21051328249604
DRK59,OUT013,3650.336921189696
FDC37,OUT046,1707.3891508268848
NCO42,OUT013,2468.622673298043
NCT42,OUT017,2347.8900364187652
FDX27,OUT035,1556.9267036412855
FDV40,OUT018,1028.6242820027567
FDT45,OUT027,1682.8990522296526
FDS47,OUT019,232.3738762250418
FDR45,OUT035,4215.291198767247
FDB03,OUT045,3853.340358918366
FDO49,OUT035,887.4562796301583
FDU60,OUT027,3815.309317615678
FDB26,OUT018,743.2217543515328
FDB46,OUT017,3668.220234006615
FDQ37,OUT019,535.6698418403532
FDN03,OUT017,4483.784954582309
NCX30,OUT045,4133.789673689551
FDK32,OUT019,323.6422758986099
DRM47,OUT013,3146.7439790526187
NCO02,OUT046,1252.6064078127208
FDP04,OUT013,857.8593741250178
NCO43,OUT049,1831.2954341832217
FDD59,OUT013,1291.2714427598066
FDQ10,OUT017,2972.7281399584535
FDW45,OUT035,2689.009144973915
NCK30,OUT049,4119.230597874827
FDU31,OUT018,2748.656193538858
NCQ17,OUT019,320.8357090304242
FDN01,OUT017,2661.3253890958604
FDZ19,OUT049,2807.632063301528
DRG37,OUT017,2492.093569644741
FDE32,OUT045,539.8674671687241
FDO34,OUT049,2831.216032722661
FDM04,OUT019,131.68287075185106
FDZ25,OUT049,3020.9490464563546
FDU08,OUT049,1562.2387778055995
NCW30,OUT045,4073.8167313392455
NCM18,OUT013,1023.4931354677808
FDS22,OUT035,636.2158384710127
NCH18,OUT017,3910.64567030105
FDC23,OUT013,2881.6194547080627
FDY46,OUT013,3097.5469181148937
NCU06,OUT046,3889.3518800401516
FDX57,OUT045,1567.7373249317588
FDX36,OUT027,5669.67406439675
FDL16,OUT045,799.0989654387016
FDT16,OUT010,733.2413777951776
FDN16,OUT018,1423.6699478969397
FDC03,OUT046,3204.3992770332047
DRF60,OUT013,4052.7618633748916
FDS27,OUT027,5535.4221639333155
FDP33,OUT010,659.5276364091245
FDJ36,OUT018,1412.6417202163077
NCR42,OUT013,501.7610475563856
FDV14,OUT017,1337.8064112236632
NCP42,OUT035,3026.891127439593
FDB50,OUT027,2107.861421020992
NCC30,OUT027,4902.4599339780125
FDA23,OUT018,1489.1937226811167
FDW16,OUT017,1341.7257314356875
FDQ52,OUT010,532.133751673965
FDB58,OUT049,2315.1777979121644
NCP29,OUT049,1009.9525263985956
NCM05,OUT045,4255.334001559502
FDO25,OUT013,3611.9019635262307
NCM54,OUT046,2086.963825920708
NCL54,OUT046,2811.3789642370093
FDL39,OUT010,493.64790831071286
FDF53,OUT018,3055.3233704651598
NCQ42,OUT035,2054.1776940491854
FDF58,OUT013,847.3930370149963
FDZ04,OUT035,1058.5680774228576
FDE26,OUT019,308.8130271069595
FDS60,OUT017,2676.262829697854
FDV58,OUT017,2936.603667462632
FDM04,OUT045,771.6342295632032
FDE08,OUT035,2662.9852076133493
NCB43,OUT049,3265.708652242367
FDU11,OUT010,342.5856839345478
FDF22,OUT019,400.94187957938476
FDE24,OUT013,2237.58341066735
DRJ49,OUT046,2189.161131694245
NCQ53,OUT035,4435.428691531539
NCL41,OUT013,552.1257831323016
FDR22,OUT013,1795.3261432315117
FDH04,OUT035,1554.4698307236097
DRH15,OUT045,787.2405565352998
FDY40,OUT049,726.1241129687119
NCI17,OUT035,1635.550599985245
NCC18,OUT013,2693.2362437587058
FDY28,OUT027,5668.111685685999
FDB45,OUT027,2544.847412684494
NCL30,OUT018,1824.5815342797248
FDM10,OUT017,3669.8915370732116
FDH22,OUT027,3357.948024687339
NCZ53,OUT017,3143.0400241951697
NCI18,OUT013,3273.7723887940383
FDH14,OUT027,3504.541742238759
FDR36,OUT027,966.5517074184547
FDW01,OUT045,2649.9110264511296
FDK02,OUT027,3058.752660482902
FDJ02,OUT018,2197.7219792949254
FDU55,OUT013,4580.053642987452
NCV18,OUT027,2694.6426582544386
FDH14,OUT018,1822.2160357854384
FDZ37,OUT045,1333.736369690831
FDX49,OUT049,3882.55253977163
NCD43,OUT046,1644.8322739468686
FDZ07,OUT013,947.5087389366236
FDK43,OUT035,2130.2395622882686
FDR32,OUT018,3117.704142242617
FDT39,OUT013,2387.676601607394
NCV54,OUT017,2010.446149019259
FDF38,OUT018,324.2057171155461
FDV60,OUT046,3039.915306204163
FDH44,OUT027,3944.7000189844366
FDS21,OUT046,943.9168994712508
NCL41,OUT045,579.4542173559227
FDM46,OUT017,1595.3439417399086
FDU27,OUT045,810.001009858218
NCJ54,OUT017,3943.7009500882386
DRG51,OUT018,2494.333568526083
NCA29,OUT019,340.2217364577048
FDR47,OUT045,2938.2817474407752
NCL19,OUT027,3199.724099974836
DRG01,OUT049,1169.9386733054052
FDG10,OUT046,838.2380742960559
NCV05,OUT049,2411.4085494029505
NCH18,OUT019,615.4081391177845
FDV14,OUT018,1273.3523362107703
DRJ23,OUT035,3150.8631340501292
DRJ11,OUT046,3211.1056661476914
FDZ03,OUT017,3231.889410688191
FDI27,OUT010,76.21163104239994
FDJ14,OUT018,1246.2029140430398
FDU32,OUT017,2047.770633788683
FDD47,OUT027,4002.669704166894
DRF36,OUT035,3228.428793056868
FDM21,OUT046,4247.2821999360685
FDV10,OUT018,422.11282276595915
FDH60,OUT018,2976.270637689407
FDX47,OUT010,334.738997100572
FDT19,OUT019,435.3140372792428
FDO11,OUT045,4226.905466891923
FDH24,OUT027,4418.6463512605205
FDL02,OUT018,1364.2164266133175
FDB02,OUT049,2867.485932671953
FDA43,OUT046,3183.2841626059544
FDG52,OUT045,721.0588807451895
DRC12,OUT013,3069.7315721987075
FDY37,OUT018,1801.4395416340628
NCU18,OUT045,2022.042981755628
FDU09,OUT035,799.9320099016835
DRJ25,OUT027,1626.0280017493023
DRE12,OUT018,2136.789313177933
DRL47,OUT017,2043.8021349820472
DRK01,OUT046,1551.560382073327
FDC22,OUT019,499.14238481570135
FDG44,OUT013,815.8898885324062
FDW04,OUT035,2001.292459503649
FDK09,OUT049,3691.19140204547
NCN43,OUT035,2172.945598777506
FDG04,OUT049,3103.490320376175
FDH32,OUT010,181.69870725294356
DRI47,OUT017,2540.8472852457676
DRE15,OUT013,1091.3072229749419
FDY11,OUT035,1144.827610394964
FDO60,OUT049,665.8638723444708
FDQ20,OUT018,435.30403252127434
FDO57,OUT027,4078.8495480244246
FDT14,OUT019,330.75567631533124
FDA57,OUT049,640.1206484223053
DRN35,OUT017,703.5790676195178
FDJ03,OUT046,744.8827894068345
FDX28,OUT017,1772.985956918088
DRE25,OUT045,1401.085814758175
FDR09,OUT046,3908.179106936445
FDB23,OUT035,3881.420126594904
FDO08,OUT045,2497.283863931006
FDQ23,OUT049,1672.3361934417478
FDW04,OUT013,2017.489321773342
DRK13,OUT010,536.8033505840558
NCL17,OUT027,3461.494451080974
FDY21,OUT035,3236.443679006276
FDJ38,OUT027,5119.752867940361
FDA37,OUT019,257.7841095691709
FDV43,OUT013,644.5536454944995
FDL36,OUT046,1542.531136611426
FDD53,OUT045,630.1671923354405
FDZ19,OUT010,412.41584902813184
FDV21,OUT045,2043.00186543335
NCL54,OUT018,2616.722865985048
DRI47,OUT027,3874.7631595397925
DRG03,OUT049,2565.4509707510892
FDG21,OUT013,2676.8086359038202
FDW03,OUT018,1574.9304474384244
NCI55,OUT046,2419.6613721253248
DRC36,OUT019,429.34706431484335
FDH22,OUT017,2040.0491637837154
FDV20,OUT045,1894.0066194673386
NCU41,OUT027,4444.3086310792705
FDN46,OUT027,2717.035032661653
FDK50,OUT045,2597.675516378265
NCA05,OUT027,4401.602618943606
DRH01,OUT018,2763.333381331781
FDT08,OUT018,2295.0576761959787
FDM08,OUT018,3051.714903691877
FDZ07,OUT035,1130.9026130589311
FDS22,OUT017,801.5706766971747
FDV35,OUT027,3496.1080612283417
FDI28,OUT010,178.64807395327526
FDW58,OUT027,2430.859170073288
FDT52,OUT045,3965.01425491011
FDY34,OUT046,2664.329570177448
FDR10,OUT046,2699.2018336929236
FDK57,OUT017,1997.553172170035
FDR02,OUT027,2715.654515824553
FDX49,OUT046,3775.930186611425
FDQ20,OUT046,655.8600624995756
DRK23,OUT045,4335.408096113092
NCW06,OUT046,3093.550926824183
FDR31,OUT017,2454.63298558178
NCE43,OUT013,2794.841533163023
DRO59,OUT027,2209.240109576559
FDN09,OUT049,4057.7606528218284
FDR11,OUT046,2488.52211805301
FDO57,OUT013,2627.082754699144
NCX18,OUT017,3182.956409424472
FDB05,OUT018,3173.3953679031943
FDQ08,OUT018,778.9181254422614
NCG43,OUT035,1552.2613611363706
FDJ56,OUT013,1656.7038270314283
FDA13,OUT010,94.5847721037589
FDO56,OUT017,1873.6851975745046
FDB37,OUT018,3379.8289276206683
FDZ02,OUT018,1380.6853823704869
FDQ24,OUT046,4177.607162128422
FDM16,OUT013,1156.545464018065
FDU35,OUT049,1603.8026348899234
FDT35,OUT035,2896.149555599986
NCX30,OUT049,4048.6478926543004
FDG04,OUT017,3137.419688035148
FDI12,OUT035,1358.5513737181955
FDE35,OUT035,939.1838823512302
NCP14,OUT027,2652.9363978818856
NCY53,OUT045,1665.3869467781021
FDP49,OUT017,809.9064932324511
FDQ04,OUT017,688.6387026972516
FDM39,OUT035,3021.1491368503407
FDO58,OUT019,364.15476673036693
FDC56,OUT017,2027.2941269032826
NCQ54,OUT046,2995.5300851702345
FDV10,OUT027,979.5504251357422
NCK17,OUT046,632.2925281192785
NCF55,OUT027,819.1150314071446
FDV33,OUT013,4456.002632491092
NCH29,OUT019,256.22039699369117
FDA37,OUT027,3931.122794748614
FDH46,OUT018,1522.3280195254426
FDS25,OUT035,1860.5721245398595
FDH04,OUT027,2364.677889896578
FDX52,OUT046,3180.453097597159
NCD42,OUT017,620.1718795689484
FDW47,OUT017,2055.8330465691156
FDL25,OUT027,2840.880220330779
NCJ06,OUT010,251.71342102032315
FDY09,OUT013,2829.9283783493215
FDS40,OUT046,612.529397100094
FDH41,OUT017,3508.769259473477
FDG38,OUT035,1380.0526836001432
FDU03,OUT027,4626.27768561485
FDV20,OUT046,2083.0588003021985
DRB13,OUT045,2859.8815550963805
NCQ30,OUT013,1866.1994070632898
NCH06,OUT013,3781.139805705577
FDU50,OUT018,1958.6417921206316
NCO42,OUT019,339.22752140246155
FDW09,OUT018,997.055504002242
FDH04,OUT013,1410.813310220619
FDC21,OUT045,1653.4520089253915
FDL21,OUT049,686.3637842735781
FDM46,OUT010,266.9372479611072
FDT22,OUT019,179.18550693584106
FDB28,OUT035,3061.4255237896823
FDI12,OUT018,1258.5706550046648
FDA28,OUT045,1897.6523806590628
FDF59,OUT013,1998.5654355555018
FDM45,OUT027,3215.1773443674333
FDQ56,OUT017,1510.2128416598982
FDR46,OUT049,2599.913987874549
FDT01,OUT013,3289.8976694199714
FDD16,OUT027,2140.4242401456936
NCU30,OUT010,442.04338645623085
FDM40,OUT010,363.3230623350618
FDI56,OUT035,1511.436797278635
NCS30,OUT013,2031.1164169436045
FDU08,OUT017,1626.7104645711165
FDX51,OUT027,5771.427085072086
FDA43,OUT045,2921.7981771088525
FDX59,OUT010,92.98224857552398
FDC37,OUT018,1370.985534980099
FDP58,OUT013,3473.8097375713933
NCY42,OUT035,2058.0683032818533
FDF21,OUT018,2882.293907869773
FDU10,OUT027,975.4501543850205
DRL47,OUT018,1785.4903218526965
FDA58,OUT018,2993.428461247519
FDJ22,OUT049,3215.4258621445492
FDK50,OUT046,2513.18210565302
FDO38,OUT035,1299.8296678405604
DRF60,OUT035,4043.543256241079
NCZ42,OUT019,629.6607604671708
FDD35,OUT049,2031.5173042403976
FDL25,OUT045,1416.1291708386502
FDJ16,OUT013,773.7693212718959
DRK59,OUT049,3738.5348808652684
FDI50,OUT046,3965.434859459627
NCB19,OUT045,1512.0796319816573
DRI37,OUT035,1040.4255573336789
FDA14,OUT027,3877.8543650455313
FDC08,OUT018,3234.518900551903
FDS45,OUT046,2044.8535219438986
FDI21,OUT049,1136.4902504998465
DRJ47,OUT035,2811.386254817921
DRE37,OUT027,5173.668311968324
FDT55,OUT018,2391.275058784282
NCG42,OUT027,3280.9406103194588
FDA31,OUT049,2929.6838529753327
NCW42,OUT046,3679.2584402864477
FDF50,OUT017,3255.250019299329
FDK56,OUT049,3349.1864081063713
FDX10,OUT035,603.7664914869817
NCK07,OUT027,3999.6830330374614
FDZ49,OUT017,3707.8361780828814
FDR33,OUT013,1738.1258489515064
FDO44,OUT018,1501.3389832807868
FDA20,OUT046,3357.1791772425045
NCL30,OUT045,1895.5535205488404
FDI05,OUT019,205.5339006938098
FDQ12,OUT018,3107.8866504199527
FDH47,OUT017,1635.5503252427884
FDH34,OUT018,2965.4264292761413
FDF29,OUT046,2291.9893318540094
FDG40,OUT018,391.5384950838658
NCE18,OUT017,4288.452993233256
FDP21,OUT010,458.97979804741914
FDY50,OUT013,1455.62817476315
FDB36,OUT049,2127.515640934275
NCZ29,OUT049,2062.721028137686
FDU20,OUT018,1831.516227454175
FDO56,OUT013,1882.8140114062744
FDW31,OUT049,2934.7336710081863
DRH59,OUT013,1142.806542881553
NCB30,OUT017,3053.690650743956
FDK43,OUT027,3901.088922326115
FDW43,OUT045,3955.325585874156
NCL19,OUT017,2339.656805435077
FDJ27,OUT046,1598.1906165446715
FDC45,OUT046,2705.4784510748254
FDY40,OUT035,744.8283824580677
NCM41,OUT035,1510.9242120905922
NCK18,OUT019,609.4668131685232
FDP37,OUT049,2172.7834321221153
FDA27,OUT027,6587.826471834129
NCX30,OUT035,3914.5290857289715
FDR09,OUT017,4161.254264976461
FDG08,OUT027,4679.9036774718015
NCU30,OUT013,2700.5855967581824
FDB16,OUT017,1351.4795509611777
FDM16,OUT017,1336.5640790097734
FDC48,OUT013,1344.6664468032416
NCF18,OUT046,3018.7418732808032
FDU46,OUT018,1428.6564172742808
FDH41,OUT018,2929.075113769129
NCN42,OUT010,468.7170776852419
FDU49,OUT046,1389.641105296995
FDB20,OUT027,2470.352670040957
FDG50,OUT019,258.7195410784054
FDW20,OUT045,2136.034579005244
NCO55,OUT049,1672.9525211793068
FDX48,OUT046,2596.7691048478305
FDU48,OUT046,2115.1183862306966
FDR48,OUT019,301.80985901658283
FDK27,OUT013,2085.445478078387
FDT35,OUT013,2620.4365451339268
FDN12,OUT049,1686.471452054371
NCE31,OUT019,100.07739106233488
FDL21,OUT017,669.7471290961375
FDV56,OUT017,1700.0355320761687
FDR16,OUT017,4083.5922908932903
NCP41,OUT049,1628.5736442918828
FDJ27,OUT013,1616.0059525355418
FDA07,OUT017,1995.9031987757944
FDK55,OUT049,1275.47624488421
FDM33,OUT049,3695.529714808048
FDY46,OUT046,3119.949533355746
FDD36,OUT046,2062.5011006710456
FDB12,OUT027,2912.4260107631108
FDF28,OUT019,291.82813231026296
NCE07,OUT019,387.7895700690879
FDW50,OUT027,4243.2660768568585
NCW18,OUT017,4009.3888794899212
NCJ17,OUT019,254.60364542685687
DRZ24,OUT010,239.45125008077085
FDS07,OUT035,1871.9322767105523
NCW05,OUT010,246.2113650401784
FDZ22,OUT018,1244.153864230795
FDK02,OUT046,1894.704867201049
FDZ45,OUT027,5624.969170697011
FDL25,OUT046,1342.386412937016
FDS08,OUT045,2535.30918691344
NCZ42,OUT027,7480.390538970204
FDX57,OUT035,1615.4860990455584
FDF21,OUT046,3238.2869525562605
FDJ56,OUT018,1475.6350139737933
FDX10,OUT013,587.3103604752991
DRG48,OUT035,2457.6170967897187
DRN37,OUT046,2585.076709650785
NCY41,OUT018,424.7901868732958
FDN28,OUT045,1611.200739203303
FDE34,OUT045,2973.3168629440197
FDR10,OUT045,2784.21181815427
FDC32,OUT017,1437.951395004336
DRG13,OUT046,2675.4922165495686
FDP59,OUT049,1608.9178565480556
NCT53,OUT010,428.0520721792032
FDL57,OUT027,5921.393515036957
FDN32,OUT010,434.04720567905906
FDK09,OUT018,3080.6633730147537
FDA52,OUT010,448.6615872970804
FDC57,OUT049,3253.525894158222
FDI09,OUT035,3735.3505097575476
NCB07,OUT046,2786.869574617161
FDP26,OUT035,1756.260222894472
FDP40,OUT027,3115.6254745734755
FDL15,OUT013,2515.7058150038333
FDV07,OUT046,1812.1991038722126
FDS03,OUT017,1160.689188535249
FDE50,OUT049,3254.72822071902
FDQ15,OUT017,1257.7230074421736
FDQ33,OUT010,328.20085132113707
FDT22,OUT013,774.7730973186294
DRO35,OUT035,1988.2013050730905
FDJ41,OUT049,4170.417460157645
FDQ27,OUT035,1989.5064748609952
FDC26,OUT017,1845.0730931563971
NCF43,OUT027,3938.7182278235096
NCR50,OUT035,2730.7873424393433
FDE39,OUT018,1832.6730892568994
FDN49,OUT027,951.9529284796948
DRG11,OUT035,1693.340480722467
NCA18,OUT049,1853.238404146283
FDM36,OUT018,2651.286093246403
FDW32,OUT017,1296.2145957549722
NCQ18,OUT010,262.3925821149519
FDX14,OUT027,2196.5434779089383
FDD46,OUT017,2276.4855422592545
FDI34,OUT019,594.0079901485966
NCJ17,OUT035,1435.0401686159505
FDB52,OUT035,3919.362445637109
FDV55,OUT018,2285.7142325897653
FDC57,OUT046,3183.4586336567327
FDB29,OUT046,1943.602531359539
NCO43,OUT035,1851.6952754876038
FDG44,OUT045,863.593027639961
FDJ34,OUT045,1845.73865525855
FDH40,OUT049,1300.778170348968
NCD07,OUT027,3645.4144313820602
FDB41,OUT017,735.6457315192208
FDH47,OUT018,1317.2651649171619
DRK37,OUT035,3323.6970889654795
FDM25,OUT019,392.436202966712
NCX06,OUT045,2950.417820962815
NCS05,OUT017,2111.702171083028
FDS39,OUT045,2041.3480083915083
FDC47,OUT027,5784.347768280585
FDG20,OUT013,2739.427368707797
DRL23,OUT017,1632.351245505667
FDY33,OUT013,2611.0210091073654
NCH18,OUT045,3866.1351284211037
FDX47,OUT035,2373.4691365813683
NCB06,OUT045,2700.184956179053
FDP36,OUT049,753.0020210878732
FDW44,OUT018,2755.6577803137834
NCU41,OUT018,2868.583832763578
NCS17,OUT046,1589.8055236781738
FDD46,OUT035,2251.864468494619
FDE45,OUT017,2931.8781967226005
FDI09,OUT017,3684.1289927211833
NCJ54,OUT010,647.9237765737153
NCA29,OUT018,2927.203020674999
NCN41,OUT027,3654.9493925419506
FDY34,OUT035,2848.052107104004
NCG55,OUT035,1952.1181111427932
DRM49,OUT046,822.3994551365538
NCB42,OUT049,2069.714950732179
FDE58,OUT045,1800.3942123803065
DRJ25,OUT013,720.0883813610874
FDS47,OUT010,177.00738210115827
FDY21,OUT049,3138.3323250566045
NCI54,OUT013,1787.6524582877385
FDO24,OUT017,2443.4590226774135
FDY43,OUT035,2856.603456473727
FDF35,OUT018,1310.1571020144736
NCP29,OUT019,194.3967791859885
FDN28,OUT027,2335.698189285195
FDJ50,OUT018,747.4049788333944
FDQ14,OUT027,3748.5219389862064
FDC37,OUT035,1674.908343120065
FDN08,OUT046,1912.7014417687194
FDD04,OUT035,2158.7908595786753
FDW34,OUT018,3118.665317280354
FDP04,OUT017,1030.9126353518764
NCG07,OUT017,3095.4679058769584
NCN14,OUT018,2830.6535599839904
FDJ16,OUT045,833.3101199728851
NCM42,OUT045,1622.4910970192034
NCF19,OUT046,741.4800812744533
FDY21,OUT018,3191.9883528623077
FDY19,OUT035,1942.0017850516224
FDV09,OUT045,2539.651673625837
FDA28,OUT013,2040.5560871254634
FDC38,OUT018,1816.3491940403312
FDL28,OUT045,3876.703624700309
NCH43,OUT049,3480.050326268398
NCN53,OUT045,552.5048379509279
NCW05,OUT017,1847.3155420152043
NCO30,OUT018,2785.5035280702946
FDT04,OUT019,99.08758991234764
FDB27,OUT018,3019.6856826640656
NCK07,OUT013,2532.7769013357342
NCA53,OUT013,775.5859547645102
FDB33,OUT018,2397.9938931309425
FDU37,OUT017,1325.6560536990607
FDR13,OUT035,1934.2387898885831
FDE45,OUT049,2854.47238102796
FDV37,OUT017,3140.6233396519224
FDX44,OUT019,292.6192846966857
NCL06,OUT017,4207.51171858546
FDJ28,OUT045,2936.749084021011
FDX55,OUT049,3690.3376068860157
NCK17,OUT018,450.23118590253705
FDH52,OUT035,1029.7581038539095
FDN13,OUT027,2787.4110303081297
FDK44,OUT018,2628.2627009680546
FDU16,OUT046,1427.4846465499247
FDZ07,OUT017,976.6755739625944
NCN06,OUT027,3789.9101513063356
FDH02,OUT010,215.7399426155013
NCW18,OUT045,3876.544991389316
FDH57,OUT013,2057.6123305797505
FDV35,OUT045,2674.5233781473007
NCU29,OUT013,2671.1118743801267
NCP02,OUT046,808.3964309291694
FDN44,OUT013,2598.998048072523
FDX03,OUT018,426.94972247465
FDR11,OUT010,407.08519171862247
FDA36,OUT046,3006.3753399902107
FDP58,OUT027,5330.132957987324
FDH31,OUT045,1513.8185663652055
